t,x,y,z,n_markers
23.4226,0.014555316761652186,1.0045531141594652,0.5214460956078327,1
23.4888,0.01510878187281224,1.0071694821499027,0.5212479238244203,1
23.5581,0.01873487838619146,1.0050146802393867,0.5214172631665224,1
23.6272,0.015697211518969006,1.001608287193374,0.5214465975775855,1
23.69,0.016347528871081776,1.0087131935101021,0.5214079619660115,1
23.7621,0.019565646404743887,1.0047569796982325,0.5217189793463486,1
23.8272,0.022490884507573035,0.9996891120217406,0.5218561570904409,1
23.8899,0.016485718375604575,1.0063554106595574,0.5227101843482391,1
23.9618,0.014789132203926598,1.0003813959757124,0.5228299884517541,1
24.025,0.01452869028099236,1.0034921543432282,0.5233313304499265,1
24.0948,0.02073486004161249,1.0039922557558916,0.5231832871127667,1
24.1583,0.020973491141647406,1.0055863150115252,0.522770360902829,1
24.2259,0.02065145104571347,1.0025546514369565,0.52300990849469,1
24.3035,0.015482149693771017,0.9955975066624569,0.5229494064473237,1
24.3617,0.021465969384336505,0.9983675838973068,0.522466600311571,1
24.4348,0.016622977189090785,1.0006798583359175,0.5231706563162586,1
24.4933,0.016839593064729586,1.0059904561484012,0.5233111230258845,1
24.5605,0.018581128504300017,1.0077203564346595,0.5232948360971302,1
24.6301,0.022676842069786263,1.0078691311745056,0.5237972454979375,1
24.6954,0.02127790635549704,1.0058608334356012,0.5236540013635849,1
24.7635,0.020009895675366804,1.0040876287328284,0.5232627149365734,1
24.8272,0.016379805180925164,1.0021358463712868,0.5230381184609243,1
24.8955,0.016508514676081828,1.0040086912506658,0.523359429993811,1
24.9624,0.014263201608252415,1.0012050899303873,0.5238539868458563,1
25.033,0.014596994527776248,1.0063990458450702,0.5226962434756419,1
25.0971,0.017275561420053633,1.0002604831268889,0.5223589620878247,1
25.1632,0.010593176775197024,1.0089377911846094,0.5196318512895004,1
25.2326,0.015517059641278391,1.0005211171823756,0.5171944159621238,1
25.2955,0.01973419618696948,1.0282495331438883,0.5144904548334068,1
25.3639,0.021211754606428528,1.0243166695605375,0.5101357077466243,1
25.4308,0.021160522242982125,1.0139484819468318,0.5087787350354719,1
25.4977,0.015334860241266953,1.0107472117241554,0.506228861798622,1
25.5678,0.021941163859593767,1.0226773583879711,0.5042643001160686,1
25.6319,0.01797412091861766,1.0205176079983713,0.5040971626015441,1
25.698,0.01977888058342541,1.02115575371113,0.5034244757003257,1
25.7653,0.027223201733851475,1.018800908978928,0.5031290293585025,1
25.8332,0.01852550192055395,1.019498933359359,0.5036921568529994,1
25.9003,0.019284362777664748,1.0233801231738056,0.5036045015476683,1
25.9668,0.018856732623171685,1.0214538510172009,0.5037553390333996,1
26.0332,0.022390833480693186,1.026403138365898,0.5040823290676703,1
26.1013,0.018537768036133728,1.0142311782352262,0.5049147541427573,1
26.167,0.024956673723672343,1.0236800995044806,0.5046309335004688,1
